# format of this file:
# generation_number 	[function_input_vector] 	 violation 	[properties] 	[function_output_vector]
16	<1,1.5,4.44745,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<4,23.9185,-17.3341>
16	<1,0,2.4119,0,3,1.5,1,1.5,2,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,19.6029,-15.4779>
16	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
16	<2.27605,0,1.87451,0,2.00543,1.5,1,1.5,2.11709,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,16.8834,-12.3834>
16	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1,0,3.12623,11.587>	0	<>	<3,16.837,-11.587>
16	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.08713,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
16	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.56022,0.75,1,10.2812,2,0>	0	<>	<4,15.5312,-10.2812>
16	<3.05467,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,15.4171,-10.1671>
16	<5.50046,1.5,1.94731,0,3.99457,6.78697,1,0.283509,2,1.5,3.48731,0,1,3.53998,2.32276,0>	0	<>	<6,13.6105,-6.78697>
16	<3.05467,0,1.32182,0,3,1.5,1,0.283509,4.69199,0.525423,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,5.30893,-1.5>
16	<2.02733,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.20021,3.32114,0,1,0,2,0>	0	<>	<4,5.70021,-1.5>
16	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,0.450212,3,0,1,0,1,0>	0	<>	<3,5.70021,-2.25>
16	<1.77014,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0.637712,2.90014,0.75,1.08713,0,3.90578,6.45418>	0	<>	<4,11.5919,-6.45418>
16	<1,5.26313,1.94731,0,3,1.5,1,1.5,4.69199,0,3.07579,1.5,1,0,1.12305,1.5>	0	<>	<5,11.2631,-5.26313>
16	<1,1.5,1.94731,0,3.99457,0.75,1,0.283509,2,1.5,3.48731,0,1,3.53998,1,0>	0	<>	<4,7.57349,-3.53998>
16	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.10203,5.44172,4.42637,1.5,2,0>	0	<>	<4,11.4417,-5.44172>
16	<1,1.5,4.44745,0,3,1.5,1,0.891755,2,0,3.56022,0.75,1,2.89499,2,0>	0	<>	<4,7.53674,-2.89499>
16	<1,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0,3.07579,1.5,1,1.5,4.25246,3.66991>	0	<>	<4,10.4199,-3.66991>
16	<1,0,2.68814,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,1.5,2.15517,2.49858>	0	<>	<3,11.4986,-2.49858>
16	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.27542,1.54721,2.25,1,1.5,2,1.5>	0	<>	<2,11.0254,-2.25>
16	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.875,1.54721,1.5,1,1.5,2.4961,1.5>	0	<>	<2,10.875,-1.875>
16	<1,1.5,1.94731,0,3.49729,0.75,1,1.5,2.10232,100,2.74345,1.5,1,1.5,2,15.4779>	0	<>	<3,122.228,-100>
16	<3.16703,1.5,3.48001,83.9689,2.87568,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
16	<3.16703,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,42.035,1,2.25,2,0>	0	<>	<4,50.285,-42.035>
16	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3.06875,0,1,6.64058,3.07677,1.5>	0	<>	<3,15.6406,-6.64058>
16	<2.08351,1.5,1.37409,0,3.76002,1.5,1,16.9088,2,1.5,3.07015,1.5,1,1.5,2,43.2927>	0	<>	<4,67.7015,-43.2927>
17	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
17	<3.05467,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,2,0>	0	<>	<3,104.5,-99.25>
17	<1,0,2.1983,0,3,1.5,1,0,2.90042,0,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,4.125,-1.5>
17	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,0.450212,3,0,1,0,1,0>	0	<>	<3,5.70021,-2.25>
17	<1,1.5,4.44745,0,3,1.5,1,0.891755,1.76978,0,3.56022,0.75,1,2.89499,2,0>	0	<>	<4,7.53674,-2.89499>
17	<1,1.5,1.94731,0,3.99457,0.75,1,0.283509,2,1.5,3.72087,0,1,3.53998,1,0>	0	<>	<4,7.57349,-3.53998>
17	<1,1.5,2,1.5,2.00543,1.3125,1,0,2,1.875,1.54721,1.5,1,1.5,2.4961,1.5>	0	<>	<2,10.6875,-1.875>
17	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.27542,1.54721,2.25,1,1.5,2,1.5>	0	<>	<2,11.0254,-2.25>
17	<1,5.26313,1.94731,0,3,1.5,1,0,2.84926,0,3.07579,1.5,1,0,1.12305,1.5>	0	<>	<3,9.76313,-5.26313>
17	<1.77014,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0.637712,3.9034,0,1.08713,0,3.90578,6.45418>	0	<>	<4,10.8419,-6.45418>
17	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2.11709,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
17	<5.50046,1.5,2.33188,0,3.99457,6.78697,1,0.283509,2,1.5,3.48731,0,1,3.53998,2.32276,0>	0	<>	<6,13.6105,-6.78697>
17	<3.05467,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,15.4171,-10.1671>
17	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,1.45827,0.75,1,10.2812,2,0>	0	<>	<4,15.5312,-10.2812>
17	<1,0.375,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1,0,3.12623,11.587>	0	<>	<3,15.712,-11.587>
17	<1,80.6017,1,2.40068,3,0,3.26153,0,2,1.5,3,0,4.42637,0,2,1.5>	0	<>	<4,86.0024,-80.6017>
17	<2.27605,0,1.87451,0,2.00543,1.5,1,1.5,2.11709,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,16.8834,-12.3834>
17	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
17	<1,0,1.37385,0,3,1.5,1,1.5,2,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,19.6029,-15.4779>
17	<1,1.5,1,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<3,23.9185,-17.3341>
17	<1.19254,1.5,1.8568,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
17	<3.05467,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,0,1,0,2.4869,21.6739>	0	<>	<3,26.9239,-21.6739>
17	<2.02733,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,31.0214,-22.0214>
17	<1,0,2.92378,0,3,1.5,1,0.283509,1.79536,0.300847,3.72087,0.75,1,0.375,1.81651,27.117>	0	<>	<4,30.3264,-27.117>
17	<1,0,2.92378,0,2.00543,1.5,1,0.283509,1.79536,0.300847,3,1.5,1.08713,1.5,1.81651,27.117>	0	<>	<3,32.2014,-27.117>
17	<1,0,2.97921,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
17	<1.38507,0,1.22267,0,1.75679,1.5,1,0.283509,1.84652,1.5,3,0,1.60951,0,1,32.1164>	0	<>	<3,35.3999,-32.1164>
17	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,2.97372,51.5,1,0,3.12623,5.91429>	0	<>	<3,62.6643,-51.5>
17	<3.05467,0,1.32182,0,3,1.5,1,0.283509,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,43.6557,-38.8722>
17	<1,0.75,3.06874,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,46.3747,-36.6247>
17	<1,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1,1.5,2.04228,5.83353>	0	<>	<7,59.2085,-48.875>
17	<1,1.875,1.49959,0,3.88434,1.6875,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<4,47.1928,-40.6303>
17	<1,0,2.2864,0.75,3,1.5,1,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,47.3803,-40.6303>
17	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<2,48.1303,-40.6303>
17	<1,1.125,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.035,-42.41>
17	<1,0,2.94037,0,3.38001,1.5,5.92586,1.5,2,0.9375,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,48.4602,-42.5427>
17	<2.51291,0,3.16606,43.8594,2.48862,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,57.7765,-43.8594>
17	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3.06414,0.75,1,1.26,2.88546,43.0023>	0	<>	<3,51.0123,-43.0023>
17	<2.02733,2.25,3.65284,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,43.7523>	0	<>	<4,53.5023,-43.7523>
17	<3.16703,1.5,3.48001,83.9689,2.87568,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
17	<1,1.5,2,1.5,3,1.5,1,1.5,2,1.5,3.06875,0,1,6.64058,3.07677,1.5>	0	<>	<3,15.6406,-6.64058>
17	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.08713,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
17	<1,1.5,1.875,1.5,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,2.06153,17.3341>	0	<>	<3,25.4185,-17.3341>
17	<3.16703,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,42.035,1,2.25,2,0>	0	<>	<4,50.285,-42.035>
17	<3.16703,1.5,3.48001,0,2.76545,1.5,2.13076,0.75,1.94146,100,2.78399,0,1,1.5,2,7.91707>	0	<>	<3,113.167,-100>
17	<3.05467,0,1.32182,0,3,1.5,1,0.283509,5.29579,0,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,4.78351,-1.5>
17	<2.02733,1.5,2.22109,0,3.76002,1.5,1,1.5,2,1.20021,3.32114,0,1,0,2,0>	0	<>	<4,5.70021,-1.5>
17	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.10203,5.44172,4.42637,1.5,2,0>	0	<>	<4,11.4417,-5.44172>
17	<2.02733,1.5,2,44.6094,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,74.1308,-44.6094>
17	<1,1.5,1.94731,0,3.49729,0.75,1,1.5,2.6038,100,2.74345,1.5,1,1.5,2,15.4779>	0	<>	<3,122.228,-100>
18	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,2,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
18	<1,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,2,0>	0	<>	<3,104.5,-99.25>
18	<3.05467,0,1.32182,0,3,1.5,1,0.283509,2.02558,100,2.98105,0,1,1.5,4.25246,0>	0	<>	<4,103.284,-100>
18	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2.11709,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
18	<1,80.6017,1,2.40068,3,0,3.26153,0,2,1.5,2.52861,1.875,1,0,2,1.5>	0	<>	<3,87.8774,-80.6017>
18	<1,80.6017,1,2.40068,3,0,3.26153,0,2,1.5,3,0,4.42637,0,2,1.5>	0	<>	<4,86.0024,-80.6017>
18	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,2.97372,51.5,1,0,2,5.91429>	0	<>	<3,62.6643,-51.5>
18	<1,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1,1.5,2.04228,5.83353>	0	<>	<7,59.2085,-48.875>
18	<2.51291,0,3.16606,43.8594,2.48862,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.09174,10.1671>	0	<>	<3,57.7765,-43.8594>
18	<2.02733,2.25,3.65284,1.5,3,1.5,1,0.75,2,1.5,3.05062,0,1,0,2,43.7523>	0	<>	<4,51.2523,-43.7523>
18	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3.06414,0.75,1,1.26,1.65327,43.0023>	0	<>	<3,51.0123,-43.0023>
18	<1,0,2.94037,0,3.38001,1.5,5.92586,1.5,2,0.9375,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,48.4602,-42.5427>
18	<1,1.125,4.44745,0,3,1.5,1,1.5,2,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.035,-42.41>
18	<1,0,2.2864,1.5,2.06054,1.40625,1,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,48.0365,-40.6303>
18	<1,0,2.2864,0.75,3,1.5,1,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,47.3803,-40.6303>
18	<1,1.875,1.49959,0,3.88434,1.6875,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<4,47.1928,-40.6303>
18	<1,0.75,3.06874,1.5,3,1.5,1,1.5,2,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,46.3747,-36.6247>
18	<3.05467,0,1.32182,0,3,1.5,1,0.283509,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,43.6557,-38.8722>
18	<1.38507,0,1.22267,0,1.75679,1.5,1,0.283509,1.84652,1.5,3,0,1.60951,0,2.45974,32.1164>	0	<>	<3,35.3999,-32.1164>
18	<1,0,2.97921,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
18	<1,0,2.92378,0,2.00543,1.5,1,0,1.79536,0.300847,3,1.5,1.08713,1.5,1.81651,27.117>	0	<>	<3,31.9178,-27.117>
18	<1,0,2.92378,0,3,1.5,1,0.283509,2.52695,0.300847,3.72087,0.75,1,0.375,1.81651,27.117>	0	<>	<4,30.3264,-27.117>
18	<2.02733,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,31.0214,-22.0214>
18	<3.05467,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,0,1,0,2.4869,21.6739>	0	<>	<3,26.9239,-21.6739>
18	<1.19254,1.5,1.8568,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
18	<1,1.5,1.875,1.5,3,0,1,0,1.64177,0.300847,3,1.5,1,1.5,2.06153,17.3341>	0	<>	<3,23.6349,-17.3341>
18	<1,0,1.37385,0,3,1.5,1,1.5,2,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,19.6029,-15.4779>
18	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
18	<2.27605,0,1.87451,0,2.00543,1.5,1,1.5,2.11709,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,16.8834,-12.3834>
18	<1,0.375,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1,0,3.12623,11.587>	0	<>	<3,15.712,-11.587>
18	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,1.45827,0.75,1,10.2812,2,0>	0	<>	<4,15.5312,-10.2812>
18	<3.05467,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,15.4171,-10.1671>
18	<1,0,2.1983,0,3,1.5,1,0,2.90042,0,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,4.125,-1.5>
18	<4.082,1.5,2.33188,0,3.99457,6.78697,1,0.283509,2,1.5,3.48731,0,1,3.53998,2.32276,0>	0	<>	<4,13.6105,-6.78697>
18	<1,1.5,2.30918,0,2.00543,2.25,1,0.891755,1.89768,0.900423,3,0,1,0,1,0>	0	<>	<3,5.54218,-2.25>
18	<1.77014,0.75,2.30998,0,3,1.5,1,1.5,1.89768,0.637712,3,0,1.08713,0,3.90578,6.45418>	0	<>	<4,10.8419,-6.45418>
18	<1,1.5,2.1396,0,3.99457,0.75,1,0.283509,2,1.5,3.72087,0,1,3.53998,1,0>	0	<>	<4,7.57349,-3.53998>
18	<1,1.5,4.44745,0,3,1.5,1,0.891755,1.76978,0,3.32114,0.75,1,2.89499,2,0>	0	<>	<4,7.53674,-2.89499>
18	<1,5.26313,1.94731,0,3,1.5,1,0,1.94884,0,3.07579,1.5,1,0,1.12305,1.5>	0	<>	<3,9.76313,-5.26313>
18	<1,1.5,2,1.5,2.00543,1.3125,1,0,2,1.875,1.54721,1.5,1,1.5,2.4961,1.5>	0	<>	<2,10.6875,-1.875>
18	<1,1.5,2,1.5,2.00543,1.5,1,0,2,1.27542,1.54721,2.25,1,1.5,2,1.5>	0	<>	<2,11.0254,-2.25>
18	<2.541,1.5,3.48001,83.9689,2.87568,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
18	<2.02733,1.5,2,44.6094,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,74.1308,-44.6094>
18	<3.16703,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,42.035,1,2.25,2,0>	0	<>	<4,50.285,-42.035>
18	<1,1.5,2,1.5,2.00543,1.5,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<2,48.1303,-40.6303>
18	<1,1.5,1,0,3,1.5,1,0.283509,1.79536,0.300847,3,1.5,1,1.5,1.81651,17.3341>	0	<>	<3,23.9185,-17.3341>
18	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.10203,5.44172,4.42637,1.5,2,0>	0	<>	<4,11.4417,-5.44172>
18	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1.08713,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
18	<1,1.5,2,1.5,3,1.5,3.26153,1.5,2,1.5,3.06875,0,1,6.64058,3.07677,1.5>	0	<>	<3,15.6406,-6.64058>
18	<3.16703,1.5,3.48001,0,2.76545,1.5,2.13076,0.75,1.94146,100,2.78399,0,1,1.5,2,7.91707>	0	<>	<3,113.167,-100>
19	<3.05467,0,1.32182,0,3,1.5,1,0,2,0,2.98105,0,1,1.5,4.25246,0>	0	<>	<4,3,-1.5>
19	<1,0,2.1983,0,3,1.5,1,0,2.90042,0,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,4.125,-1.5>
19	<1,1.5,2.30918,0,2.00543,2.25,1,0.891755,1.89768,0.900423,1.54721,0,1,0,1,0>	0	<>	<2,5.54218,-2.25>
19	<1,1.5,4.44745,0,3,1.5,1,0.891755,1.76978,0,3.32114,0.75,1,2.89499,2,0>	0	<>	<4,7.53674,-2.89499>
19	<1,1.5,2.30918,0,2.00543,2.25,1,1.5,3.346,100,3,0,1,0,1,0>	0	<>	<3,105.25,-100>
19	<1,1.5,2.1396,0,3.99457,0.75,1,0.283509,2,1.5,3.72087,0,1,3.53998,1,0>	0	<>	<4,7.57349,-3.53998>
19	<1,0,2.44929,1.5,3,99.25,1,1.5,2,1.5,3.43202,0.75,1,0,2,0>	0	<>	<3,104.5,-99.25>
19	<3.05467,0,1.32182,0,3,1.5,1,0.283509,2.02558,100,2.98105,0,1,1.5,4.25246,0>	0	<>	<4,103.284,-100>
19	<1,5.26313,1.94731,0,3,1.5,1,0,1.94884,0,3.07579,1.5,1,0,1.12305,1.5>	0	<>	<3,9.76313,-5.26313>
19	<1.77014,0.75,2.30998,0,3.99457,1.5,1,1.5,1.89768,0.637712,3,0,1.08713,0,3.90578,6.45418>	0	<>	<4,10.8419,-6.45418>
19	<4.082,1.5,2.33188,0,3.99457,6.78697,1,0.283509,2,1.5,3.48731,0,1,3.53998,2.32276,0>	0	<>	<4,13.6105,-6.78697>
19	<1,1.125,1,0,3,1.5,1,1.5,2,0,1.45827,0.75,1,10.2812,2,0>	0	<>	<3,15.1562,-10.2812>
19	<1,0.375,1.94731,0,2.50271,1.5,1,1.5,2,0.75,3.03789,0,1,0,3.12623,11.587>	0	<>	<3,15.712,-11.587>
19	<2.27605,0,1.87451,0,2.00543,1.5,1,1.5,2.11709,1.5,2.87172,12.3834,1,0,2.36697,0>	0	<>	<3,16.8834,-12.3834>
19	<1,0,2.1983,0,3,1.5,1,0,2.90042,13.3019,2.88905,1.125,1,1.5,3.26026,0>	0	<>	<3,17.4269,-13.3019>
19	<1,0,1.37385,0,3,1.5,1,1.5,2,0,2.74345,1.125,1.17426,0,1.08051,15.4779>	0	<>	<3,19.6029,-15.4779>
19	<1,1.5,1,0,3,1.5,1,0.283509,1.79536,0.300847,3,0,1,1.5,1.81651,17.3341>	0	<>	<3,22.4185,-17.3341>
19	<3.05467,0,3.38086,84.7189,1.47996,1.5,1,1.5,2.11709,1.5,3.43202,0.75,1,0,1,0>	0	<>	<3,89.9689,-84.7189>
19	<1.19254,1.5,1.8568,0,3,1.5,1,1.5,1.89768,1.5,2.74345,1.5,1,0.75,2.45974,18.6204>	0	<>	<3,26.8704,-18.6204>
19	<1,79.8517,2,1.5,2.00543,1.3125,1,0,2,1.875,1.54721,1.5,1,1.5,2.4961,1.5>	0	<>	<2,89.0392,-79.8517>
19	<1,80.6017,1,2.40068,3,0,3.26153,0,2.89579,1.5,2.52861,1.875,1,0,2,1.5>	0	<>	<3,87.8774,-80.6017>
19	<3.05467,1.5,1.94731,0,3.49729,0.75,1,1.5,2,1.5,2.74345,0,1,0,2.4869,21.6739>	0	<>	<3,26.9239,-21.6739>
19	<1,80.6017,1,2.40068,3,0,3.26153,0,2,1.5,3,0,4.42637,0,2,0>	0	<>	<4,84.5024,-80.6017>
19	<1,1.5,4.44745,0,3,1.5,1,0.891755,1.76978,0,3.48879,0.75,1.04356,0,3.10814,23.2642>	0	<>	<4,27.906,-23.2642>
19	<2.02733,1.5,2,1.5,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,31.0214,-22.0214>
19	<1,0,2.92378,0,3,1.5,1,0.283509,2.52695,0.300847,3.72087,0.75,1,0,2.368,27.117>	0	<>	<4,29.9514,-27.117>
19	<1,0,2.92378,0,2.00543,1.5,1,0,1.79536,0.300847,3,1.5,1.08713,1.5,1.81651,27.117>	0	<>	<3,31.9178,-27.117>
19	<1,0,2.97921,0,3,1.5,1,1.5,2,0,3.09923,1.5,1,1.5,2,29.2942>	0	<>	<3,35.2942,-29.2942>
19	<1.38507,0,1.22267,0,1.75679,1.5,1,0.283509,1.84652,1.5,3,0,1.60951,0,2.45974,32.1164>	0	<>	<3,35.3999,-32.1164>
19	<3.05467,0,1.32182,0,3,1.5,1,0.283509,4.69199,38.8722,4.04502,1.5,1,1.5,4.25246,0>	0	<>	<5,43.6557,-38.8722>
19	<1,0.75,3.06874,1.5,3,1.5,1,1.5,2.45021,1.5,3,1.5,1,36.6247,2,1.5>	0	<>	<3,46.3747,-36.6247>
19	<1,1.5,1.875,1.5,3,0,1,0,1.64177,0.300847,3,1.5,1,1.5,2.06153,40.3262>	0	<>	<3,46.627,-40.3262>
19	<1,1.5,1.49959,0,3.88434,1.6875,1,0,1.69282,40.6303,1.54721,1.5,1,1.5,2,0>	0	<>	<4,46.8178,-40.6303>
19	<1,0,2.2864,0.75,3,1.5,3.26153,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<3,47.3803,-40.6303>
19	<1,0,2.2864,1.5,2.06054,1.40625,1,0,2,40.6303,1.54721,1.5,1,1.5,2,1.5>	0	<>	<2,48.0365,-40.6303>
19	<1,1.125,4.44745,0,3,1.5,1,1.5,1.84641,0,3,42.41,4.42637,1.5,2,0>	0	<>	<4,48.035,-42.41>
19	<1.38507,0,2.94037,0,3.38001,1.5,5.92586,1.5,2,0.9375,3,1.5,1,0.480009,4.16718,42.5427>	0	<>	<6,48.4602,-42.5427>
19	<1,1.5,3.31375,0,3,1.5,1,1.5,2,1.5,3.06414,0.75,1,1.26,1.65327,43.0023>	0	<>	<3,51.0123,-43.0023>
19	<2.02733,2.25,3.65284,1.5,3,1.5,1,0.75,2,1.5,3.05062,0,1,0,1.81651,43.7523>	0	<>	<4,51.2523,-43.7523>
19	<2.51291,0,3.16606,43.8594,2.48862,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.09174,10.1671>	0	<>	<3,57.7765,-43.8594>
19	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,1.74409,0.75,2.97372,51.5,1,0,2,5.91429>	0	<>	<3,62.6643,-51.5>
19	<1,0,1.63526,0,7.27301,48.875,1,1.5,2,1.5,3,0,1,1.5,2.04228,5.83353>	0	<>	<7,59.2085,-48.875>
19	<4.082,1.5,2.33188,0,3.99457,1.5,3.46293,1.5,2,1.59375,3.48731,0,1,3.53998,2.32276,0>	0	<>	<4,9.63373,-3.53998>
19	<1,1.5,4.44745,0,3,1.5,1,1.5,2,0,3.10203,5.44172,4.42637,1.5,2,0>	0	<>	<4,11.4417,-5.44172>
19	<1.77014,1.5,1.94731,0,2.50271,1.5,1,1.5,2,0.75,2.27361,0,1.08713,0,3.29679,10.7877>	0	<>	<3,16.0377,-10.7877>
19	<3.05467,0,1.32182,0,3.24864,1.5,1,2.25,2.02563,0,3.53536,26.5,1,1.5,4.25246,0>	0	<>	<4,31.75,-26.5>
19	<2.02733,1.5,2,44.6094,3,1.5,1,1.5,2,1.5,2.82211,1.5,1,0,2,22.0214>	0	<>	<3,74.1308,-44.6094>
19	<3.16703,1.5,2.43103,0,3.76002,1.5,1,1.5,2,1.5,3.32114,42.035,1,2.25,2,0>	0	<>	<4,50.285,-42.035>
19	<3.05467,1.5,1.94731,0,3.06216,1.5,1,1.5,2,0.75,3.03789,0,1.17426,0,2.5,10.1671>	0	<>	<3,15.4171,-10.1671>
19	<2.541,1.5,3.48001,83.9689,2.87568,1.5,1,0,2,1.5,3.12749,0,1,1.5,2,7.91707>	0	<>	<3,97.886,-83.9689>
